int64_field_0,url,title,time_published,sentiment_score,sentiment_label,source,ticker_sentiment_score,ticker_sentiment_label
214,https://www.benzinga.com/trading-ideas/movers/25/02/43613481/alt-bitcoin-ethereum-dogecoin-rise-as-investors-shrug-off-trumps-tariff-order-analyst-sees-h,"Alt: Bitcoin, Ethereum, Dogecoin Rise As Investors Shrug Off Trump's Tariff Order: Analyst Sees 'Healthier Market Cycle' As Trader Interest Shifts From Meme Coins To BTC - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2025-02-11 02:39:05 UTC,0.159356,Somewhat-Bullish,Benzinga,0.385645,Bullish
4,https://www.cnbc.com/2025/02/20/gamestop-ceo-ryan-cohen-hikes-his-personal-stake-in-alibaba-to-1-billion-the-wsj-says.html,"GameStop CEO Ryan Cohen hikes his personal stake in Alibaba to $1 billion, WSJ says",2025-02-20 21:29:45 UTC,0.172461,Somewhat-Bullish,CNBC,0.505153,Bullish
798,https://www.fool.com/investing/2024/04/15/why-altcoins-were-struggling-to-tread-water-on-mon/,Why Altcoins Were Struggling to Tread Water on Monday,2024-04-15 22:46:16 UTC,0.234307,Somewhat-Bullish,Motley Fool,0.429207,Bullish
361,https://www.fool.com/investing/2024/07/02/should-you-buy-polkadot-dot-while-its-less-than-10/,Should You Buy Polkadot  ( DOT )  While It's Less Than $10?,2024-07-02 11:21:00 UTC,0.378584,Bullish,Motley Fool,0.360721,Bullish
601,https://www.fool.com/investing/2024/12/09/the-crypto-market-is-doing-something-it-typically/,The Crypto Market Is Doing Something It Typically Only Does 1 Time Per Year -- and History Is Very Clear What Happens Next,2024-12-09 09:49:00 UTC,0.244579,Somewhat-Bullish,Motley Fool,0.401214,Bullish
327,https://www.fool.com/investing/2025/02/14/why-dogecoin-is-soaring-higher-today/,Why Dogecoin Is Soaring Higher Today,2025-02-14 22:00:44 UTC,0.402095,Bullish,Motley Fool,0.614433,Bullish
62,https://www.fool.com/investing/2025/02/20/better-buy-solana-vs-ethereum/,Better Buy: Solana vs. Ethereum,2025-02-20 09:51:00 UTC,0.220964,Somewhat-Bullish,Motley Fool,0.423893,Bullish
251,https://www.fool.com/investing/2025/02/20/better-buy-solana-vs-ethereum/,Better Buy: Solana vs. Ethereum,2025-02-20 09:51:00 UTC,0.220964,Somewhat-Bullish,Motley Fool,0.423893,Bullish
932,https://www.globenewswire.com/news-release/2024/03/07/2842115/0/en/OTC-Markets-Group-Upgrades-Three-Grayscale-Products-to-OTCQX.html,OTC Markets Group Upgrades Three Grayscale Products to OTCQX,2024-03-07 12:00:00 UTC,0.492186,Bullish,GlobeNewswire,0.374289,Bullish
18,https://www.globenewswire.com/news-release/2025/02/20/3029701/0/en/BitFuFu-Acquires-51MW-Operational-Data-Center-in-Oklahoma-Expanding-U-S-Mining-Footprint.html,"BitFuFu Acquires 51MW Operational Data Center in Oklahoma, Expanding U.S. Mining Footprint",2025-02-20 14:00:00 UTC,0.358317,Bullish,GlobeNewswire,0.466149,Bullish
836,https://www.prnewswire.com/news-releases/vechain-and-singularitynet-combine-blockchain--ai-to-drive-sustainability-and-build-advanced-enterprise-grade-tools-301910127.html,Vechain and SingularityNet Combine Blockchain + AI To Drive Sustainability and Build Advanced Enterprise-Grade Tools,2023-08-25 13:14:00 UTC,0.428757,Bullish,PR Newswire,0.367694,Bullish
790,https://cointelegraph.com/explained/sui-blockchain-explained-is-it-the-future-of-decentralized-networks,SUI blockchain explained: Is it the future of decentralized networks?,2024-10-03 22:25:00 UTC,0.318213,Somewhat-Bullish,Cointelegraph,0.083973,Neutral
641,https://cointelegraph.com/explained/the-biggest-crypto-heists-of-all-time,17 biggest crypto heists of all time,2023-03-10 09:45:00 UTC,-0.148501,Neutral,Cointelegraph,-0.115859,Neutral
637,https://cointelegraph.com/explained/what-are-cross-border-payments-and-how-do-they-work,"What are cross-border payments, and how do they work?",2023-04-14 11:10:00 UTC,0.214656,Somewhat-Bullish,Cointelegraph,0.143252,Neutral
640,https://cointelegraph.com/magazine/ftx-opens-withdrawal-elon-musk-calls-ai-halt-binance-news-hodlers-digest-march-26-april-1/,"FTX EU opens withdrawal, Elon Musk calls for AI halt, and Binance news: Hodler's Digest, March 26-April 1",2023-04-01 21:00:15 UTC,-0.053274,Neutral,Cointelegraph,0.072128,Neutral
825,https://cointelegraph.com/magazine/real-ai-use-cases-crypto-fighting-fakes-trusted-content/,"Fighting AI fakes with blockchain: Real AI & crypto use cases, No. 4",2023-11-30 16:30:00 UTC,-0.002416,Neutral,Cointelegraph,-0.056559,Neutral
750,https://cointelegraph.com/magazine/spot-bitcoin-etfs-hackers-risk-caroline-ellison-ftx-prison-hodlers-digest/,"Bitcoin ETFs may face hacker threats, Ellison seeks no prison time, and more: Hodler's Digest, Sept. 8 - 14",2024-09-14 23:13:46 UTC,0.031523,Neutral,Cointelegraph,0.039379,Neutral
868,https://cointelegraph.com/news/10-ico-tokens-fundraising-eos-telegram,Whatever happened to the 10 biggest projects from the ICO era?,2024-08-24 13:01:00 UTC,0.069732,Neutral,Cointelegraph,-0.108912,Neutral
531,https://cointelegraph.com/news/10-iconic-crypto-history-videos-you-wont-believe-actually-happened,10 iconic crypto history videos you won't believe actually happened,2024-10-29 12:30:00 UTC,0.058514,Neutral,Cointelegraph,0.127906,Neutral
445,https://cointelegraph.com/news/235m-wazirx-crypto-exchange-hack-india,$235M WazirX exchange hack has implications for India's crypto industry,2024-07-22 13:30:00 UTC,-0.063017,Neutral,Cointelegraph,0.056132,Neutral
771,https://cointelegraph.com/news/algorand-causes-stir-new-ad-bashing-bitcoin-ethereum-solana,"Algorand causes a stir with new ad bashing Bitcoin, Ethereum and Solana",2024-05-24 06:17:08 UTC,-0.09897,Neutral,Cointelegraph,0,Neutral
845,https://cointelegraph.com/news/binance-cz-motion-dismiss-sec-amended-complaint,"Binance, CZ file motion to dismiss SEC's amended complaint",2024-11-05 10:33:41 UTC,-0.048746,Neutral,Cointelegraph,0.044383,Neutral
799,https://cointelegraph.com/news/bitcoin-price-bounce-gives-bnb-ton-vet-and-bgb-a-boost-will-it-last,"Bitcoin price bounce gives BNB, TON, VET and BGB a boost - Will it last?",2024-04-14 18:32:26 UTC,-0.029301,Neutral,Cointelegraph,0.069398,Neutral
639,https://cointelegraph.com/news/bitcoin-price-sets-up-for-an-explosive-move-as-ada-xlm-aave-and-cfx-turn-bullish,"Bitcoin price sets up for an explosive move as ADA, XLM, AAVE and CFX turn bullish",2023-04-09 19:07:43 UTC,-0.021699,Neutral,Cointelegraph,-0.108649,Neutral
860,https://cointelegraph.com/news/bitcoin-price-turns-shaky-ahead-of-potential-fed-rate-cut-and-weak-global-economic-data,Bitcoin price turns shaky ahead of potential Fed rate cut and weak global economic data,2024-09-16 19:45:00 UTC,0.017167,Neutral,Cointelegraph,0.064486,Neutral
827,https://cointelegraph.com/news/bitcoin-struggles-to-flip-38k-to-support-while-uni-imx-vet-and-algo-aim-to-push-higher,"Bitcoin struggles to flip $38K to support, while UNI, IMX, VET and ALGO aim to push higher",2023-11-26 18:57:48 UTC,0.036066,Neutral,Cointelegraph,0.123897,Neutral
535,https://cointelegraph.com/news/bitfinex-hacker-should-get-5-years-jail-for-120-k-btc-heist-feds,Bitfinex hacker should get 5 years jail for 120K BTC heist: Feds,2024-10-17 05:59:25 UTC,-0.094631,Neutral,Cointelegraph,-0.094803,Neutral
449,https://cointelegraph.com/news/bitrue-ventures-launches-40-million-web3-fund,Bitrue Ventures launches Web3-focused $40M investment fund,2024-07-19 06:42:06 UTC,0.180765,Somewhat-Bullish,Cointelegraph,0.145891,Neutral
791,https://cointelegraph.com/news/blockchain-needs-privacy-business-adoption,Privacy is missing ingredient for business blockchain adoption: EY exec,2024-09-17 09:09:48 UTC,0.139896,Neutral,Cointelegraph,0.112613,Neutral
811,https://cointelegraph.com/news/bnb-vet-rndr-and-kas-flash-bullish-as-bitcoin-bulls-fight-to-hold-52k,"BNB, VET, RNDR and KAS flash bullish as Bitcoin bulls fight to hold $52K",2024-02-18 22:11:33 UTC,-0.050418,Neutral,Cointelegraph,-0.037772,Neutral
859,https://cointelegraph.com/news/borderless-capital-announces-100-m-third-de-pin-fund,Borderless Capital announces $100M for third DePIN fund,2024-09-18 16:32:22 UTC,0.205706,Somewhat-Bullish,Cointelegraph,0.14495,Neutral
933,https://cointelegraph.com/news/brand-experiences-drive-the-sandbox,"Metaverse experiences with major brands, artists and DJs drive The Sandbox's resurgence",2024-03-05 12:45:29 UTC,0.305238,Somewhat-Bullish,Cointelegraph,0.08389,Neutral
753,https://cointelegraph.com/news/cardano-hedera-join-derec-alliance,"Hedera, IOHK join DeRec Alliance as final founding members",2024-09-05 13:00:55 UTC,0.375666,Bullish,Cointelegraph,-0.14984,Neutral
853,https://cointelegraph.com/news/coinbase-cftc-motion-to-compel-subpoenadocs-defend-sec-suit,Coinbase pushes CFTC for docs to defend against SEC,2024-10-03 06:03:40 UTC,0.024098,Neutral,Cointelegraph,0.039107,Neutral
647,https://cointelegraph.com/news/coinbase-claims-apple-blocked-wallet-app-release-over-gas-fees,Coinbase claims Apple blocked wallet app release over gas fees,2022-12-01 18:00:00 UTC,-0.041157,Neutral,Cointelegraph,-0.066479,Neutral
776,https://cointelegraph.com/news/coinbase-faces-new-lawsuit-over-alleged-investor-deception,Coinbase faces new lawsuit over alleged investor deception,2024-05-05 09:23:38 UTC,0.107078,Neutral,Cointelegraph,0,Neutral
924,https://cointelegraph.com/news/coinbase-faces-new-lawsuit-over-alleged-investor-deception,Coinbase faces new lawsuit over alleged investor deception,2024-05-05 09:23:38 UTC,0.107078,Neutral,Cointelegraph,0,Neutral
744,https://cointelegraph.com/news/crypto-founders-narratives-markets-investments,Crypto founders should stop chasing narratives and start creating them,2024-10-20 21:15:00 UTC,0.254636,Somewhat-Bullish,Cointelegraph,-0.021275,Neutral
611,https://cointelegraph.com/news/crypto-leaders-should-stop-flirting-with-cbdcs,Crypto leaders should stop flirting with CBDCs,2024-05-02 21:55:21 UTC,0.169052,Somewhat-Bullish,Cointelegraph,0.060194,Neutral
908,https://cointelegraph.com/news/crypto-prediction-nfts-privacy-metaverse-bitcoin,Five crypto market predictions that haven't come true - yet,2024-08-30 14:00:00 UTC,0.155706,Somewhat-Bullish,Cointelegraph,0.043602,Neutral
749,https://cointelegraph.com/news/crypto-scammers-huge-hack-pump-memecoin-making-8k,Crypto scammers orchestrate massive hack on X but barely made $8K,2024-09-19 03:39:13 UTC,-0.277471,Somewhat-Bearish,Cointelegraph,0,Neutral
779,https://cointelegraph.com/news/crypto-staking-rewards-now-four-hundred-fifty-percent-higher-stock-dividends,Crypto staking rewards are now 450% higher than S&P 500 dividends,2024-04-03 06:09:47 UTC,0.262893,Somewhat-Bullish,Cointelegraph,0.051369,Neutral
855,https://cointelegraph.com/news/crypto-terms-confusing-sharding-rollups,7 confusing crypto terms  ( almost )  nobody understands,2024-09-28 13:00:00 UTC,-0.024347,Neutral,Cointelegraph,-0.012834,Neutral
865,https://cointelegraph.com/news/de-pin-to-be-crypto-s-next-big-use-case-mv-capital,DePIN to be 'crypto's next big use case' - MV Global,2024-09-05 17:10:48 UTC,0.090202,Neutral,Cointelegraph,0.045107,Neutral
866,https://cointelegraph.com/news/depin-crypto-next-big-use-case-mv-capital,DePIN to be 'crypto's next big use case' - MV Global,2024-09-05 17:10:48 UTC,0.090152,Neutral,Cointelegraph,0.045053,Neutral
795,https://cointelegraph.com/news/dubai-customs-launches-blockchain-platform-amid-smart-city-effort,Dubai Customs launches blockchain platform amid smart city effort,2024-07-09 04:37:40 UTC,0.208693,Somewhat-Bullish,Cointelegraph,0.056165,Neutral
697,https://cointelegraph.com/news/edward-snowden-redacted-event-decentralization-solana,"Snowden calls for decentralization, criticizes VC influence on Solana",2024-11-10 14:03:14 UTC,0.146164,Neutral,Cointelegraph,-0.004361,Neutral
444,https://cointelegraph.com/news/ethereum-future-rests-10000-blockchains,"Ethereum's future rests on 10,000 blockchains",2024-07-24 18:11:13 UTC,0.141167,Neutral,Cointelegraph,0,Neutral
777,https://cointelegraph.com/news/ethereum-quantum-emergency-cryptography,Q-Day approaching: Can Ethereum survive a quantum emergency?,2024-04-26 13:35:00 UTC,-0.026621,Neutral,Cointelegraph,-0.137072,Neutral
789,https://cointelegraph.com/news/exploring-the-power-of-web3-for-better-lifestyles,Exploring the power of Web3 for better lifestyles: Insights from VeChain and Puffpaw,2024-10-10 10:20:00 UTC,0.386603,Bullish,Cointelegraph,0,Neutral
539,https://cointelegraph.com/news/feds-ask-18-months-jail-bitfinex-hacker-heather-morgan-razzlekhan,Feds want Bitfinex hacker 'Razzlekhan' jailed for 18 months,2024-10-11 04:23:21 UTC,-0.124916,Neutral,Cointelegraph,-0.015459,Neutral
885,https://cointelegraph.com/news/grayscale-new-decentralized-ai-fund,Grayscale launches new decentralized AI fund,2024-07-17 16:02:05 UTC,0.182007,Somewhat-Bullish,Cointelegraph,-0.072904,Neutral
881,https://cointelegraph.com/news/hashdex-files-s1-combined-btc-and-ether-etf,"Hashdex files S-1 for ETF to hold Bitcoin, Ether and potentially others",2024-07-24 23:58:30 UTC,0.263847,Somewhat-Bullish,Cointelegraph,0.080855,Neutral
806,https://cointelegraph.com/news/hashing-it-out-web3-create-sustainable-world,Hashing It Out: How can Web3 create a sustainable world?,2024-03-15 11:10:00 UTC,0.311169,Somewhat-Bullish,Cointelegraph,0.067291,Neutral
759,https://cointelegraph.com/news/hex-trust-in-principle-nod-major-payment-institution-license-singapore,Hex Trust gets initial nod for payment institution license in Singapore,2024-07-24 04:52:01 UTC,0.34979,Somewhat-Bullish,Cointelegraph,0.040835,Neutral
417,https://cointelegraph.com/news/how-bhutan-quietly-acquired-twice-bitcoin-than-el-salvador,"Bhutan has twice as much Bitcoin as El Salvador, says Arkham",2024-09-17 06:09:58 UTC,0.046493,Neutral,Cointelegraph,0.049505,Neutral
876,https://cointelegraph.com/news/how-depin-shaping-future-crypto-polygon-labs-exec,How DePin is shaping the future of crypto - Polygon Labs exec,2024-08-07 20:28:54 UTC,0.227873,Somewhat-Bullish,Cointelegraph,0.069368,Neutral
929,https://cointelegraph.com/news/how-to-create-a-metaverse-avatar,How to create a metaverse avatar,2024-04-05 08:13:32 UTC,0.260035,Somewhat-Bullish,Cointelegraph,0.119338,Neutral
786,https://cointelegraph.com/news/immutable-polygon-partner-100-million-blockchain-gaming-fund,"Immutable, Polygon's new $100M fund to throw cash at Pixelmon, among others",2024-03-19 22:00:00 UTC,0.05426,Neutral,Cointelegraph,0.067716,Neutral
420,https://cointelegraph.com/news/indodax-crypto-exchange-hacked-22-million-loss,Indonesian crypto exchange Indodax goes offline after suspected $22M hack,2024-09-11 07:18:11 UTC,-0.093521,Neutral,Cointelegraph,0.112425,Neutral
436,https://cointelegraph.com/news/jimmy-butler-bitboy-settle-binance-promo-suit-340k,"Miami Heat star, 'Bitboy' agree to cough up $340K to settle Binance promo suit",2024-08-22 02:46:57 UTC,-0.009757,Neutral,Cointelegraph,-0.054139,Neutral
757,https://cointelegraph.com/news/jimmy-butler-bitboy-settle-binance-promo-suit-340k,"Miami Heat star, 'Bitboy' agree to cough up $340K to settle Binance promo suit",2024-08-22 02:46:57 UTC,-0.009757,Neutral,Cointelegraph,-0.054139,Neutral
870,https://cointelegraph.com/news/jimmy-butler-bitboy-settle-binance-promo-suit-340k,"Miami Heat star, 'Bitboy' agree to cough up $340K to settle Binance promo suit",2024-08-22 02:46:57 UTC,-0.009757,Neutral,Cointelegraph,-0.054139,Neutral
910,https://cointelegraph.com/news/jimmy-butler-bitboy-settle-binance-promo-suit-340k,"Miami Heat star, 'Bitboy' agree to cough up $340K to settle Binance promo suit",2024-08-22 02:46:57 UTC,-0.009757,Neutral,Cointelegraph,-0.054139,Neutral
752,https://cointelegraph.com/news/kraken-denies-sec-unregistered-securities-allegations,"Kraken denies SEC claims, argues digital assets aren't securities",2024-09-13 08:24:34 UTC,0.10551,Neutral,Cointelegraph,0.076075,Neutral
861,https://cointelegraph.com/news/kraken-sec-denial-digital-assets-brazil-starlink-uk-crypto-law,"Kraken denies SEC claims, argues digital assets aren't securities: Law Decoded",2024-09-16 19:05:38 UTC,0.076345,Neutral,Cointelegraph,0.092821,Neutral
921,https://cointelegraph.com/news/majority-gamers-unaware-blockchain-gaming-survey,Majority of gamers still unaware of blockchain gaming - survey,2024-05-29 15:30:00 UTC,0.19638,Somewhat-Bullish,Cointelegraph,-0.061793,Neutral
934,https://cointelegraph.com/news/nft-captivate-fashion-luxury-nft-paris,NFT utility continues to captivate fashion and luxury brands - NFT Paris,2024-03-04 14:11:25 UTC,0.233251,Somewhat-Bullish,Cointelegraph,0.073904,Neutral
925,https://cointelegraph.com/news/nft-mania-art-collectibles-digital-ownership,History of Crypto: NFT mania and digital ownership,2024-04-15 14:05:00 UTC,0.157974,Somewhat-Bullish,Cointelegraph,0.086558,Neutral
918,https://cointelegraph.com/news/nfts-blockchain-ethiopia-art-exhibition,NFTs and blockchain bridge Ethiopia's past and present in new art exhibition,2024-07-05 13:30:00 UTC,0.21044,Somewhat-Bullish,Cointelegraph,-0.083716,Neutral
424,https://cointelegraph.com/news/polygon-agglayer-unify-web3-blockchain,"AggLayer will connect all Web3, including L1s like Ether and Solana: Polygon Labs CEO",2024-09-05 07:02:00 UTC,-0.024012,Neutral,Cointelegraph,0,Neutral
421,https://cointelegraph.com/news/polygon-partners-fabric-zkp-adoption,Polygon and Fabric team up to fast-track ZK-proof adoption on AggLayer,2024-09-10 13:00:03 UTC,0.152187,Somewhat-Bullish,Cointelegraph,0,Neutral
433,https://cointelegraph.com/news/polygon-recovery-possible-amid-spike-on-chain-activity-santiment,Polygon MATIC may be 'brewing' reversal amid sudden spike in onchain activity,2024-08-29 03:48:12 UTC,-0.136389,Neutral,Cointelegraph,-0.074422,Neutral
425,https://cointelegraph.com/news/polygon-upgrades-matic-pol-token,"Polygon's MATIC upgraded to POL, driving 'hyperproductive' token utility",2024-09-04 08:52:45 UTC,0.192542,Somewhat-Bullish,Cointelegraph,0.061303,Neutral
435,https://cointelegraph.com/news/proof-of-ink-boost-web3-adoption-fed-rate-cut-spur-defi-summer-finance-redefined,"Proof-of-Ink to boost Web3 adoption, Fed rate cut could spur DeFi summer: Finance Redefined",2024-08-23 19:02:00 UTC,0.107638,Neutral,Cointelegraph,0.121749,Neutral
782,https://cointelegraph.com/news/real-world-data-for-blockchain-apps-gora-joins-cointelegraph-accelerator,Real-world data for blockchain apps: Gora joins Accelerator,2024-03-28 13:00:00 UTC,0.428085,Bullish,Cointelegraph,0.042523,Neutral
773,https://cointelegraph.com/news/ripple-joins-derec-secrets-management-web3,Ripple joins multi-chain DeRec Alliance for secrets management,2024-05-09 19:00:00 UTC,0.13322,Neutral,Cointelegraph,0.142707,Neutral
767,https://cointelegraph.com/news/ripple-labs-closes-standard-custody-acquisition-deal,Ripple Labs closes Standard Custody acquisition deal,2024-06-11 17:26:43 UTC,0.211417,Somewhat-Bullish,Cointelegraph,0,Neutral
914,https://cointelegraph.com/news/sec-drops-ruling-request-security-token-claims-binance-lawsuit,"SEC backs down on claiming SOL, ADA, MATIC and other tokens are securities in Binance suit",2024-07-30 07:29:38 UTC,0.048315,Neutral,Cointelegraph,0.078615,Neutral
